model,model_key,cv_scheme,replication,seed_train,seed_test,param_name,selected_param,cv_est_error,test_error,cv_time_seconds,dgp_n,f_id,error_model,error_params,cv_bias
spline,spline,naive,0,338,1115,lambda,0.02592943797404667,0.1949513784352048,3.2462520583274426,0.05170917510986328,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-3.051300679892238
spline,spline,block,0,338,1115,lambda,52.98316906283707,0.2917816064080392,0.9752147310668363,0.050100088119506836,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.6834331246587971
spline,spline,block_buffered,0,338,1115,lambda,1.8873918221350976,0.5190961072347958,0.7817402534909788,0.04850482940673828,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.26264414625618293
spline,spline,walk_forward,0,338,1115,lambda,85.31678524172806,0.4471782395937305,0.6861256809177878,0.057646989822387695,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.23894744132405732
spline,spline,naive,1,1338,2115,lambda,0.01,0.25293835699264816,2.6173151424400958,0.05171775817871094,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-2.3643767854474476
spline,spline,block,1,1338,2115,lambda,32.90344562312668,0.4554440991772786,1.6233039798547062,0.050830841064453125,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-1.1678598806774276
spline,spline,block_buffered,1,1338,2115,lambda,12.689610031679221,1.6527956611725763,1.7275917072455347,0.05041003227233887,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.07479604607295842
spline,spline,walk_forward,1,1338,2115,lambda,12.689610031679221,0.4914158303365272,1.5244729215874202,0.05654716491699219,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-1.033057091250893
spline,spline,naive,2,2338,3115,lambda,0.01,0.21532341368122343,2.4590187862639135,0.052231788635253906,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-2.24369537258269
spline,spline,block,2,2338,3115,lambda,12.689610031679221,0.5257799452925662,1.5110296934773846,0.050717830657958984,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.9852497481848184
spline,spline,block_buffered,2,2338,3115,lambda,32.90344562312668,1.8655859473484273,1.4266836781795662,0.05001091957092285,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",0.4389022691688611
spline,spline,walk_forward,2,2338,3115,lambda,1487.3521072935118,0.9139872390408957,1.1232767729887456,0.05613994598388672,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.20928953394784988
spline,spline,naive,3,3338,4115,lambda,0.10826367338740546,0.24532288036980465,5.058659892874291,0.050566911697387695,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-4.813337012504487
spline,spline,block,3,3338,4115,lambda,12.689610031679221,1.0591185281020852,1.6547495914917512,0.051637887954711914,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.595631063389666
spline,spline,block_buffered,3,3338,4115,lambda,10000.0,2.3594253369671434,1.77119447775241,0.04934382438659668,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",0.5882308592147334
spline,spline,walk_forward,3,3338,4115,lambda,32.90344562312668,0.6684680902487855,0.9550780539849125,0.058866024017333984,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.286609963736127
spline,spline,naive,4,4338,5115,lambda,0.02592943797404667,0.25982622723529036,2.491692163103839,0.051316022872924805,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-2.2318659358685484
spline,spline,block,4,4338,5115,lambda,0.02592943797404667,0.6669227609813461,1.3536231917546213,0.05044698715209961,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.6867004307732752
spline,spline,block_buffered,4,4338,5115,lambda,7.880462815669913,1.2503564770332625,1.5924710198558765,0.04996037483215332,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.342114542822614
spline,spline,walk_forward,4,4338,5115,lambda,573.6152510448682,0.8929003450023482,0.7978863857952715,0.05678915977478027,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",0.09501395920707667
spline,spline,naive,5,5338,6115,lambda,0.4520353656360243,0.2651676095947543,3.723551477778206,0.05271196365356445,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-3.458383868183452
spline,spline,block,5,5338,6115,lambda,4.893900918477494,0.4792801815672014,1.2935634753934553,0.05023622512817383,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.8142832938262539
spline,spline,block_buffered,5,5338,6115,lambda,4.893900918477494,0.7304650489382135,1.582606787440199,0.04988384246826172,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.8521417385019855
spline,spline,walk_forward,5,5338,6115,lambda,52.98316906283707,0.4611876912879806,0.8537529256669589,0.05544590950012207,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-0.39256523437897833
spline,spline,naive,6,6338,7115,lambda,0.01610262027560939,0.35949932540448437,2.415446294456942,0.05006289482116699,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-2.055946969052458
spline,spline,block,6,6338,7115,lambda,20.433597178569418,0.9005941424937216,1.9683357643708461,0.049783945083618164,1000,local_bump,ma1,"{'theta': 0.7, 'sigma': 0.3}",-1.0677416218771245
